feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,label
0.0,3.570149,0.77315676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.028099,3.2142243,0.0,0.0,0.0,0.0,0.0,1.2244729,0.0,0.0,0.0,1.2758588,0.0,0.0,0.0,0.0,0.0,0.0,5.247679,0.0,0.0,0.1309422,0.0,5.763159,6.5381217,0.0,0.06469447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6222043,0.0,0.0,0.0,0.0,3.5123975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.356443,0.0,0.0,1.1453207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701693,3.5238638,0.0,0.0,1.9732206,0.0,0.0,0.0,5.02927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6072397,0.0,0.0,0.0,0.0,0.0,2.5313673,0.0,0.0,0.0,0.0,3.5599127,0.0,0.0,6.3626432,0.0,0.0,0.0,0.0,0.0,1.9679441,1.4788251,1.0735352,0.0,0.0,9
0.0,4.834671,0.6785938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30819,3.68749,0.0,0.0,0.0,0.0,0.0,0.6343539,0.0,0.0,0.0,1.0292405,0.0,0.0,0.0,0.0,0.0,0.0,5.508127,0.0,0.0,0.018160202,0.0,4.996917,6.025221,0.0,0.6100743,0.0,0.0,0.0,0.0,0.0,0.0,0.6258722,0.0,0.0,0.0,2.8791285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6137605,0.0,0.0,0.0,0.0,3.0269375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2557964,0.0,0.0,1.277887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7075665,3.0876865,0.0,0.0,2.445728,0.0,0.0,0.0,5.1050444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.690801,0.0,0.0,0.0,0.0,0.0,3.6415064,0.0,0.0,0.0,0.0,2.4081125,0.0,0.0,7.609942,0.0,0.0,0.0,0.0,0.0,2.7370663,0.86945724,2.4197176,0.0,0.0,9
0.0,6.3634334,1.5759501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2566707,4.832237,0.0,0.0,0.0,0.0,0.0,0.13834134,0.0,0.0,0.0,0.34581417,0.0,0.0,0.0,0.0,0.0,0.0,5.599346,0.0,0.0,0.0,0.0,2.2696054,3.1219382,0.0,2.3027122,0.0,0.0,0.0,0.0,0.0,0.0,1.0935342,0.0,0.0,0.0,1.3665333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6494713,0.0,0.0,0.0,0.0,2.2205696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0698357,0.0,0.0,1.6010079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1214304,0.0,5.771134,2.2547555,0.0,0.0,1.6994312,0.0,0.0,0.0,4.3659286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5680737,0.0,0.0,0.0,0.0,0.0,3.7452588,0.0,0.0,0.0,0.0,0.7508157,0.0,0.0,7.666612,0.0,0.0,0.0,0.0,0.0,3.7108884,0.9714912,3.5524192,0.0,0.0,9
0.0,5.490003,1.9639758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5086198,4.1583147,0.0,0.0,0.0,0.0,0.0,0.5358417,0.0,0.0,0.0,0.44037575,0.0,0.0,0.0,0.0,0.0,0.0,5.544038,0.0,0.0,0.0,0.0,3.5207682,4.297564,0.0,1.5096827,0.0,0.0,0.0,0.0,0.0,0.0,0.37152308,0.0,0.0,0.0,2.0625157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2589197,0.0,0.0,0.0,0.0,3.030844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6756659,0.0,0.0,1.379753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8900188,0.0,3.6669333,2.7425563,0.0,0.0,1.538403,0.0,0.0,0.0,4.812815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3767653,0.0,0.0,0.0,0.0,0.0,2.7277267,0.0,0.0,0.0,0.0,2.2066092,0.0,0.0,7.211447,0.0,0.0,0.0,0.0,0.0,2.6058967,1.3754008,2.1529992,0.0,0.0,9
0.0,5.154057,0.9755807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9558258,3.8741293,0.0,0.0,0.0,0.0,0.0,0.88935053,0.0,0.0,0.0,0.56290567,0.0,0.0,0.0,0.0,0.0,0.0,5.131331,0.0,0.0,0.07682673,0.0,3.4580815,4.12522,0.0,1.3981004,0.0,0.0,0.0,0.0,0.0,0.0,0.7689776,0.0,0.0,0.0,1.727507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.146583,0.0,0.0,0.0,0.0,2.6597543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6631083,0.0,0.0,1.0943152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408372,0.0,3.6388493,2.7517254,0.0,0.0,1.6197735,0.0,0.0,0.0,4.5956764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0002894,0.0,0.0,0.0,0.0,0.0,3.0859208,0.0,0.0,0.0,0.0,1.6080121,0.0,0.0,6.8773866,0.0,0.0,0.0,0.0,0.0,2.8546753,0.7658006,2.6744258,0.0,0.0,9
0.0,3.5109036,1.4430608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2038894,3.353991,0.0,0.0,0.0,0.0,0.0,0.9669608,0.0,0.0,0.0,0.98998624,0.0,0.0,0.0,0.0,0.0,0.0,5.3850355,0.0,0.0,0.0,0.0,5.454744,6.1925206,0.0,0.2104148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6914227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4081771,0.0,0.0,0.0,0.0,3.5551772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0559597,0.0,0.0,1.2429274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0482849,3.6075401,0.0,0.0,1.8458856,0.0,0.0,0.0,5.0613894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.359623,0.0,0.0,0.0,0.0,0.0,2.0442083,0.0,0.0,0.0,0.0,3.9405427,0.0,0.0,6.1701736,0.0,0.0,0.0,0.0,0.0,1.6946232,2.1129954,0.73135525,0.0,0.0,9
0.0,6.609462,2.0873468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0867915,4.922888,0.0,0.0,0.0,0.0,0.0,0.43800262,0.0,0.0,0.0,0.43237692,0.0,0.0,0.0,0.0,0.0,0.0,6.036578,0.0,0.0,0.0,0.0,3.15917,4.0796638,0.0,2.2312636,0.0,0.0,0.0,0.0,0.0,0.0,0.76580936,0.0,0.0,0.0,1.9854647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4761252,0.0,0.0,0.0,0.0,2.9765503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6746135,0.0,0.0,1.5981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5638332,0.0,5.017438,2.732365,0.0,0.0,1.589297,0.0,0.0,0.0,5.0969753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.619904,0.0,0.0,0.0,0.0,0.0,3.3357022,0.0,0.0,0.0,0.0,1.763493,0.0,0.0,8.129492,0.0,0.0,0.0,0.0,0.0,3.3192272,1.2664756,2.958281,0.0,0.0,9
0.0,6.4464827,2.6365767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0869765,4.692604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4810933,0.0,0.0,0.0,0.0,0.0,0.0,6.0109386,0.0,0.0,0.0,0.0,3.873213,5.2793965,0.0,1.869502,0.0,0.0,0.0,0.0,0.0,0.0,0.27065855,0.0,0.0,0.0,3.0750592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4192038,0.0,0.0,0.0,0.0,3.3905025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.493149,0.0,0.0,1.7281536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0260123,0.0,3.8763776,2.5120535,0.0,0.0,2.0024562,0.0,0.0,0.0,5.118233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5426717,0.0,0.0,0.0,0.0,0.0,3.3743525,0.0,0.0,0.0,0.0,2.6391008,0.0,0.0,8.435397,0.0,0.0,0.0,0.0,0.0,2.8566177,1.4533031,2.1203632,0.0,0.0,9
0.0,7.2034492,2.2256634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5354158,5.674733,0.0,0.0,0.0,0.0,0.0,0.22529447,0.0,0.0,0.0,0.23701024,0.0,0.0,0.0,0.0,0.0,0.0,5.5748982,0.0,0.0,0.0,0.0,1.6190271,2.6684628,0.0,3.2367668,0.0,0.0,0.0,0.0,0.0,0.0,0.9935164,0.0,0.0,0.0,1.1959438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.698906,0.0,0.0,0.0,0.0,2.2644935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0494804,0.0,0.0,1.7049074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7848125,0.0,6.0284686,2.0355747,0.0,0.0,1.3157213,0.0,0.0,0.0,4.219968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5810776,0.0,0.0,0.0,0.0,0.0,3.6039724,0.0,0.0,0.0,0.0,0.51043916,0.0,0.0,7.7844462,0.0,0.0,0.0,0.0,0.0,3.8981872,0.70098776,3.489665,0.0,0.0,9
0.0,5.605485,1.9831098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.979726,4.3584385,0.0,0.0,0.0,0.0,0.0,0.66216373,0.0,0.0,0.0,0.45226634,0.0,0.0,0.0,0.0,0.0,0.0,6.0226707,0.0,0.0,0.0,0.0,3.9678261,4.641238,0.0,1.3829203,0.0,0.0,0.0,0.0,0.0,0.0,0.34793574,0.0,0.0,0.0,2.1335635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.385233,0.0,0.0,0.0,0.0,3.198676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02734,0.0,0.0,1.520373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90797985,0.0,3.8022685,3.076834,0.0,0.0,1.7422186,0.0,0.0,0.0,5.253766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9189434,0.0,0.0,0.0,0.0,0.0,2.852148,0.0,0.0,0.0,0.0,2.4455698,0.0,0.0,7.6186476,0.0,0.0,0.0,0.0,0.0,2.7675788,1.6761606,2.2272496,0.0,0.0,9
0.0,2.5632687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.311623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8794725,0.0,1.9388841,0.0,0.0,0.0,0.0,0.0,0.0,8.915794,0.0,0.0,0.0,0.0,6.2682805,10.01559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6931922,0.0,0.0,0.0,6.0063167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.914331,0.0,0.0,0.0,5.0830164,1.2622066,9.675871,0.0,0.0,0.0,0.0,0.0,0.0,6.72731,0.0,0.0,5.5461736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.471295,3.2554626,0.0,0.0,9.448077,0.0,0.0,0.0,4.2588663,0.0,0.0,0.0,0.0,0.0,1.6266792,0.0,0.0,10.893431,0.0,0.0,0.0,0.0,0.0,10.284937,0.0,0.0,0.0,0.0,0.4327001,0.0,0.0,11.260099,0.0,0.0,0.0,0.0,0.0,8.217903,7.5458107,10.028291,0.0,0.0,10
0.0,3.320815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.399262,1.5270557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6381756,0.0,1.1109642,0.0,0.0,0.0,0.0,0.0,0.0,8.240817,0.0,0.0,0.52133363,0.0,2.3442643,5.4808736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1159623,0.0,0.0,0.0,2.4767032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.133343,0.0,0.0,0.0,3.5109398,0.40963528,7.475109,0.0,0.0,0.0,0.0,0.0,0.0,4.2373514,0.0,0.0,4.9315763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.356429,0.0,11.897852,2.299706,0.0,0.0,7.5820427,0.0,0.0,0.0,3.4089022,0.0,0.0,0.0,0.0,0.0,1.505389,0.0,0.0,6.892447,0.0,0.0,0.0,0.0,0.0,9.576387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.936358,0.0,0.0,0.0,0.0,0.0,8.549873,5.1888833,10.311031,0.0,0.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0073433,0.0,3.1773605,0.0,0.0,0.0,0.0,0.0,0.0,5.4542656,0.0,0.0,1.3098141,0.0,10.982579,12.461291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79629225,0.0,0.0,0.0,6.10646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16439,0.0,0.0,0.0,7.0572553,1.1587157,6.209508,0.0,0.0,0.0,0.0,0.0,0.0,4.191416,0.0,0.0,3.5259392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8169327,4.6993737,0.0,0.0,8.890476,0.0,0.0,0.0,2.919774,0.0,0.0,0.0,0.0,0.0,0.30124503,0.0,0.0,6.7785087,0.0,0.0,0.0,0.0,0.0,9.03467,0.0,0.0,0.0,0.0,2.349165,0.0,0.0,8.615813,0.0,0.0,0.0,0.0,0.0,5.109391,4.025678,6.4486575,0.0,0.0,10
0.0,0.9049317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.314332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6971877,0.0,2.6605453,0.0,0.0,0.0,0.0,0.0,0.0,6.1839027,0.0,0.0,1.0847721,0.0,8.140251,10.152279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6478145,0.0,0.0,0.0,5.126514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.184614,0.0,0.0,0.0,6.154638,0.9065342,6.648557,0.0,0.0,0.0,0.0,0.0,0.0,4.151638,0.0,0.0,3.8734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7654204,3.9307122,0.0,0.0,8.364516,0.0,0.0,0.0,3.1833284,0.0,0.0,0.0,0.0,0.0,0.7272102,0.0,0.0,7.2602234,0.0,0.0,0.0,0.0,0.0,8.728803,0.0,0.0,0.0,0.0,1.2527752,0.0,0.0,8.803371,0.0,0.0,0.0,0.0,0.0,5.8934665,4.3158517,7.2534013,0.0,0.0,10
0.0,2.964054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.501653,0.721705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0068886,0.0,2.3005023,0.0,0.0,0.0,0.0,0.0,0.0,6.1910233,0.0,0.0,0.8666622,0.0,4.526648,7.3807645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326985,0.0,0.0,0.0,3.6818476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.932406,0.0,0.0,0.0,4.2716947,0.9020132,5.074663,0.0,0.0,0.0,0.0,0.0,0.0,3.0352411,0.0,0.0,3.940945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.253386,2.264707,0.0,0.0,7.4371157,0.0,0.0,0.0,2.7922187,0.0,0.0,0.0,0.0,0.0,0.7253714,0.0,0.0,5.4769063,0.0,0.0,0.0,0.0,0.0,9.364808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.055023,0.0,0.0,0.0,0.0,0.0,6.9906077,2.2923834,8.102535,0.0,0.0,10
0.0,3.8254309,1.8810619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.616604,1.4428707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9351368,0.0,0.0,0.0,0.0,0.0,0.0,9.061818,0.0,0.0,0.0,0.0,6.933667,10.256562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96859926,0.0,0.0,0.0,7.1191382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73353,0.0,0.0,0.0,0.0,2.3364365,7.891763,0.0,0.0,0.0,0.0,0.0,0.0,10.361424,0.0,0.0,5.7240343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85573155,0.0,7.6889434,3.0185533,0.0,0.0,7.654146,0.0,0.0,0.0,5.2835145,0.0,0.0,0.0,0.0,0.0,0.36598355,0.0,0.0,15.101026,0.0,0.0,0.0,0.0,0.0,7.1579337,0.0,0.0,0.0,0.0,3.9531345,0.0,0.0,11.872654,0.0,0.0,0.0,0.0,0.0,5.0827785,9.3269005,6.59792,0.0,0.0,10
0.0,2.599478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.587275,0.37221056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0681875,0.0,2.6765656,0.0,0.0,0.0,0.0,0.0,0.0,7.6045427,0.0,0.0,0.6820115,0.0,6.4095063,9.631527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30513,0.0,0.0,0.0,5.164268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.824357,0.0,0.0,0.0,5.443699,1.2442333,7.0810013,0.0,0.0,0.0,0.0,0.0,0.0,4.6197486,0.0,0.0,4.8163834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5564675,3.1778352,0.0,0.0,9.114038,0.0,0.0,0.0,3.539438,0.0,0.0,0.0,0.0,0.0,0.9843982,0.0,0.0,8.092675,0.0,0.0,0.0,0.0,0.0,10.357639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.562137,0.0,0.0,0.0,0.0,0.0,7.717442,4.267593,9.004338,0.0,0.0,10
0.0,0.79812354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.050291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.693586,0.0,3.1128156,0.0,0.0,0.0,0.0,0.0,0.0,7.601347,0.0,0.0,1.3071694,0.0,8.081708,11.155566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.277496,0.0,0.0,0.0,5.676566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0402355,0.0,0.0,0.0,7.9620423,0.6101515,9.380731,0.0,0.0,0.0,0.0,0.0,0.0,4.9154153,0.0,0.0,5.1430063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.308663,4.338408,0.0,0.0,10.472391,0.0,0.0,0.0,3.087363,0.0,0.0,0.0,0.0,0.0,1.5347505,0.0,0.0,8.563322,0.0,0.0,0.0,0.0,0.0,10.954411,0.0,0.0,0.0,0.0,0.43685192,0.0,0.0,10.168086,0.0,0.0,0.0,0.0,0.0,8.153264,5.955877,9.932618,0.0,0.0,10
0.0,0.0,0.0,0.030336386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.972685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0791974,0.0,3.070735,0.0,0.0,0.0,0.0,0.0,0.0,5.073375,0.0,0.0,1.5927311,0.0,10.781161,11.892554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7965022,0.0,0.0,0.0,5.564801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.337408,0.0,0.0,0.0,7.318237,0.94923794,6.39178,0.0,0.0,0.0,0.0,0.0,0.0,3.8142061,0.0,0.0,3.2683022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.637886,4.8466063,0.0,0.0,8.682279,0.0,0.0,0.0,2.6254065,0.0,0.0,0.0,0.0,0.0,0.30592793,0.0,0.0,6.0927844,0.0,0.0,0.0,0.0,0.0,8.623987,0.0,0.0,0.0,0.0,2.201891,0.0,0.0,7.680039,0.0,0.0,0.0,0.0,0.0,4.95727,4.1374755,6.4863305,0.0,0.0,10
0.0,1.120788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.957487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7306691,0.0,2.0213828,0.0,0.0,0.0,0.0,0.0,0.0,5.5070395,0.0,0.0,0.6830397,0.0,7.21791,8.701753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4108454,0.0,0.0,0.0,4.453673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.702747,0.0,0.0,0.0,4.6930876,1.1309425,5.3672867,0.0,0.0,0.0,0.0,0.0,0.0,3.8267016,0.0,0.0,3.18962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.036136,3.4583807,0.0,0.0,6.728667,0.0,0.0,0.0,3.3387303,0.0,0.0,0.0,0.0,0.0,0.38811892,0.0,0.0,6.579017,0.0,0.0,0.0,0.0,0.0,7.075888,0.0,0.0,0.0,0.0,1.4817355,0.0,0.0,7.810415,0.0,0.0,0.0,0.0,0.0,4.7051396,3.8757532,5.87487,0.0,0.0,10
0.0,3.3061802,9.201596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.314434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8201797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5553193,0.0,0.0,0.0,0.0,0.0,0.0,0.6600489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738056,3.9626102,0.0,0.0,0.0,0.0,0.0,3.562872,0.0,0.0,0.0,0.0,0.0,0.0,8.136942,0.0,0.0,7.349751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.318886,0.0,14.288779,1.091733,0.0,0.0,0.0,2.6411545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576186,0.0,0.0,7.5528197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40947518,0.0,0.0,0.0,0.0,0.0,3.2797172,11.416494,6.8515143,0.0,0.0,11
0.0,5.614512,6.802589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.540665,0.0,0.0,0.0,0.0,0.0,0.12555012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1227713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6204004,0.0,0.0,0.0,0.0,0.0,0.0,2.055798,0.0,0.0,0.47472826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2437215,0.0,0.0,0.0,0.0,0.0,3.7316148,0.0,0.0,0.0,0.0,0.0,0.0,7.531917,0.0,0.0,6.872922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.500086,0.0,18.666775,1.5464294,0.0,0.0,0.0,0.632434,0.0,0.0,1.3507825,0.0,0.0,0.0,0.0,0.0,0.57020694,0.0,0.0,7.83989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7860103,0.0,0.0,0.0,0.0,0.0,5.956631,10.652228,8.910755,0.0,0.0,11
0.0,5.5775785,1.910381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7596087,6.893525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.014596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5540032,0.0,0.0,0.0,0.0,0.0,0.0,3.92245,0.0,0.0,0.35768735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.821337,0.0,0.0,0.0,0.0,0.0,6.389036,0.0,0.0,0.0,0.0,0.0,0.0,5.9395165,0.0,0.0,6.494913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.618957,0.0,21.088734,1.5279193,0.0,0.0,3.30107,0.0,0.0,0.0,2.6691134,0.0,0.0,0.0,0.0,0.0,1.4593425,0.0,0.0,6.1876554,0.0,0.0,0.0,0.0,0.0,5.236591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.428016,0.0,0.0,0.0,0.0,0.0,9.344976,8.6139555,12.015171,0.0,0.0,11
